id,symbol,rebalance_date,s1_roe_trend,s2_revenue_cagr,s3_fcf,s4_pli_tailwind,s7_tam_expansion,s5_promoter_trend,s6_earnings_consist,s8_peg_ratio,s9_dii_accumulation,s10_de_improvement,s11_roce,s12_eps_cagr,s14_macro_cycle,s15_rs_12m,composite_score,forward_6m_return,in_train,in_validate,in_forward_test
9336,FINCABLES,2023-06-01,23.69,31.83,96.01,,50.0,50.0,100.0,,43.55,49.98,57.0,13.26,25.0,100.0,53.36,0.4763,False,True,False
9144,FINEORG,2023-06-01,82.04,85.61,100.0,,50.0,50.0,100.0,92.33,55.85,52.06,100.0,83.07,25.0,44.0,70.77,0.156,False,True,False
9185,FINPIPE,2023-06-01,12.78,27.56,83.05,,50.0,50.0,100.0,,62.25,49.09,70.0,0.0,25.0,56.98,48.89,0.5724,False,True,False
9558,FIVESTAR,2023-06-01,14.85,,0.0,,50.0,50.0,100.0,,47.45,,29.4,100.0,25.0,,46.3,0.1737,False,True,False
9486,FLUOROCHEM,2023-06-01,58.22,59.39,82.61,,50.0,27.3,80.0,81.9,59.35,53.62,61.0,100.0,25.0,57.6,61.23,0.2116,False,True,False
9464,FORTIS,2023-06-01,25.74,21.57,89.79,,50.0,50.0,60.0,0.0,53.35,52.45,22.0,0.0,25.0,57.21,39.01,1.4401,False,True,False
9266,FSL,2023-06-01,35.05,27.36,100.0,,50.0,50.0,100.0,,59.0,50.26,48.0,21.55,25.0,62.92,52.43,1.777,False,True,False
9146,GAEL,2023-06-01,38.8,17.5,82.82,,50.0,50.0,100.0,,50.0,50.09,76.0,46.97,25.0,38.77,52.16,-0.0014,False,True,False
9321,GAIL,2023-06-01,7.95,52.35,1.94,,50.0,50.1,100.0,,59.8,47.47,46.0,0.0,25.0,55.41,41.34,0.9434,False,True,False
9087,GALAXYSURF,2023-06-01,38.24,39.6,100.0,,50.0,50.0,100.0,,49.65,50.97,68.0,27.37,25.0,,54.44,,False,True,False
9065,GARFIBRES,2023-06-01,31.94,22.15,100.0,,50.0,50.8,100.0,,54.85,49.88,68.0,14.34,25.0,,51.54,,False,True,False
9219,GESHIP,2023-06-01,67.95,31.12,100.0,,50.0,50.0,80.0,99.49,42.3,56.0,37.0,100.0,25.0,91.73,63.89,0.6654,False,True,False
9443,GICRE,2023-06-01,45.76,0.0,100.0,,50.0,50.0,80.0,99.18,49.7,50.0,42.0,38.7,25.0,76.16,54.35,1.2983,False,True,False
9508,GLAND,2023-06-01,9.65,22.49,90.48,,50.0,49.9,100.0,,56.5,50.01,68.0,0.0,25.0,16.65,44.89,0.9288,False,True,False
9332,GLAXO,2023-06-01,100.0,0.58,83.8,,50.0,50.0,100.0,,48.8,50.29,100.0,100.0,25.0,46.2,62.89,0.8864,False,True,False
9377,GLENMARK,2023-06-01,3.11,5.74,84.69,,50.0,50.0,100.0,,47.5,54.39,41.0,0.0,25.0,78.88,45.03,1.5497,False,True,False
9119,GMMPFAUDLR,2023-06-01,49.17,100.0,100.0,,50.0,0.0,100.0,78.46,74.85,56.98,50.0,47.65,25.0,51.88,60.31,-0.1444,False,True,False
9536,GMRAIRPORT,2023-06-01,0.0,0.0,0.0,,80.0,51.0,0.0,,51.0,72.01,10.0,,25.0,52.85,31.08,1.0426,False,True,False
9164,GNFC,2023-06-01,42.48,51.19,93.14,,,50.0,100.0,,50.05,50.01,72.0,63.82,25.0,43.52,58.29,0.2007,False,True,False
9088,GOCOLORS,2023-06-01,48.61,100.0,0.0,,50.0,50.0,66.67,,70.3,55.02,35.9,100.0,25.0,,54.68,,False,True,False
9295,GODFRYPHLP,2023-06-01,36.98,14.76,100.0,,50.0,47.5,100.0,88.82,50.05,51.07,54.0,32.27,25.0,76.91,55.95,2.476,False,True,False
9066,GODREJAGRO,2023-06-01,24.71,20.83,84.0,,50.0,53.7,100.0,,49.2,47.56,42.0,0.0,25.0,41.51,44.88,0.8135,False,True,False
9315,GODREJCP,2023-06-01,19.25,20.69,100.0,,50.0,49.9,100.0,,53.25,52.31,56.0,6.57,25.0,68.83,50.15,0.1875,False,True,False
9324,GODREJIND,2023-06-01,33.0,28.05,0.0,,,49.9,100.0,85.81,45.6,27.47,21.0,31.08,25.0,50.74,41.47,1.216,False,True,False
9366,GODREJPROP,2023-06-01,9.09,0.0,0.0,,50.0,50.5,80.0,59.78,50.75,47.03,12.0,25.21,25.0,51.28,35.43,1.0684,False,True,False
9165,GPPL,2023-06-01,22.31,15.31,98.97,,80.0,50.0,100.0,86.86,50.05,49.74,49.0,0.0,25.0,73.16,53.88,0.8676,False,True,False
9248,GRANULES,2023-06-01,38.93,40.37,100.0,,50.0,50.9,100.0,76.19,53.55,49.8,61.0,26.09,25.0,53.47,55.79,1.0811,False,True,False
9444,GRAPHITE,2023-06-01,13.29,1.86,41.94,,50.0,50.0,80.0,,49.6,49.25,22.0,0.0,25.0,38.66,35.13,0.6211,False,True,False
9445,GRASIM,2023-06-01,30.32,39.79,0.0,,50.0,49.9,100.0,,49.75,47.98,28.0,23.44,25.0,59.62,41.98,0.6033,False,True,False
9067,GREENPANEL,2023-06-01,67.98,53.37,95.48,,50.0,50.0,100.0,,50.0,58.43,69.0,100.0,25.0,,65.39,,False,True,False
9145,GRINDWELL,2023-06-01,45.02,34.32,100.0,,50.0,49.5,100.0,0.0,48.7,49.61,77.0,38.47,25.0,61.95,52.27,0.007,False,True,False
9086,GRINFRA,2023-06-01,38.97,28.32,0.0,,50.0,0.0,100.0,95.6,52.5,54.55,61.0,34.73,25.0,44.62,45.02,0.2815,False,True,False
9147,GSFC,2023-06-01,30.14,26.78,100.0,,,50.0,100.0,95.84,38.25,50.08,32.0,100.0,25.0,47.32,57.95,0.504,False,True,False
9195,GSPL,2023-06-01,23.21,27.9,100.0,,50.0,50.0,100.0,,53.5,55.95,86.0,0.0,25.0,,51.96,,False,True,False
9089,GUJALKALI,2023-06-01,12.15,36.68,85.36,,,50.0,100.0,,50.2,49.91,29.0,10.87,25.0,,44.92,,False,True,False
9186,GUJGASLTD,2023-06-01,,,,,,,,,51.25,,,,25.0,,38.12,,False,True,False
9365,GVT&D,2023-06-01,,,0.0,,50.0,50.0,,,50.05,,29.4,,25.0,88.46,41.84,8.8076,False,True,False
9457,HAL,2023-06-01,52.83,15.77,96.26,80.0,50.0,15.0,100.0,48.58,52.25,50.02,87.0,39.67,25.0,82.92,56.81,1.965,False,True,False
9187,HAPPSTMNDS,2023-06-01,50.09,53.95,88.29,,50.0,49.9,100.0,14.13,48.85,44.34,97.0,4.06,25.0,46.56,51.71,-0.1501,False,True,False
9337,HAVELLS,2023-06-01,34.92,42.9,46.38,80.0,80.0,50.0,100.0,,52.8,51.34,79.0,20.02,25.0,56.28,55.28,0.3176,False,True,False
9370,HBLENGINE,2023-06-01,27.01,15.65,100.0,,50.0,51.1,100.0,0.0,32.0,49.98,31.0,82.99,25.0,57.28,47.85,4.7762,False,True,False
9411,HCLTECH,2023-06-01,44.63,25.61,100.0,,50.0,50.9,100.0,14.42,43.8,50.83,79.0,15.5,25.0,58.79,50.65,0.7286,False,True,False
9063,HDFC,2023-06-01,20.52,29.12,0.0,,50.0,50.0,100.0,,,49.25,26.0,7.26,25.0,,35.71,,False,True,False
9471,HDFCAMC,2023-06-01,,,100.0,,50.0,0.0,,,76.75,,69.9,,25.0,53.77,53.63,1.2729,False,True,False
9314,HDFCBANK,2023-06-01,31.95,,100.0,,50.0,48.6,100.0,54.11,53.25,,46.5,27.56,25.0,58.16,54.1,0.1405,False,True,False
9456,HDFCLIFE,2023-06-01,9.87,67.39,100.0,,50.0,37.9,100.0,0.0,47.55,49.93,42.0,0.0,25.0,47.95,44.43,0.107,False,True,False
9446,HEG,2023-06-01,33.41,9.43,38.74,,50.0,56.5,80.0,86.44,38.7,48.23,27.0,0.0,25.0,55.42,42.22,0.9103,False,True,False
9327,HEROMOTOCO,2023-06-01,20.8,10.6,100.0,,50.0,49.9,100.0,64.98,54.9,50.08,65.0,0.0,25.0,52.76,49.54,0.7652,False,True,False
9328,HFCL,2023-06-01,16.51,14.61,0.0,80.0,50.0,50.4,100.0,,51.0,53.81,54.0,10.79,25.0,49.47,42.74,1.0144,False,True,False
9069,HGS,2023-06-01,37.39,0.0,100.0,,50.0,44.6,100.0,,51.15,58.98,5.0,13.93,25.0,,44.19,,False,True,False
9068,HIKAL,2023-06-01,16.38,20.63,92.38,,50.0,50.8,100.0,,54.1,49.87,39.0,0.0,25.0,,45.29,,False,True,False
9227,HINDALCO,2023-06-01,28.33,47.24,96.67,,,50.0,100.0,,46.9,57.48,37.0,58.33,25.0,49.93,54.26,0.6507,False,True,False
9281,HINDCOPPER,2023-06-01,100.0,52.64,90.39,,50.0,50.0,80.0,,52.45,69.36,42.0,27.23,25.0,54.3,57.78,1.5019,False,True,False
9220,HINDPETRO,2023-06-01,0.0,35.75,0.0,,50.0,50.0,80.0,,67.15,29.15,23.0,8.11,25.0,59.87,35.67,1.3246,False,True,False
9386,HINDUNILVR,2023-06-01,0.0,30.1,100.0,,50.0,50.0,100.0,0.0,49.1,49.52,91.0,17.07,25.0,59.35,47.78,-0.0467,False,True,False
9260,HINDZINC,2023-06-01,100.0,45.51,100.0,,50.0,50.0,100.0,43.67,50.0,36.08,100.0,22.15,25.0,62.88,60.41,0.808,False,True,False
9090,HLEGLAS,2023-06-01,7.8,59.64,42.59,,50.0,,100.0,,,47.95,97.0,30.1,25.0,,51.12,,False,True,False
9511,HOMEFIRST,2023-06-01,,,,,50.0,48.8,,,60.0,,,,25.0,46.03,45.97,0.4792,False,True,False
9447,HONAUT,2023-06-01,,,,,50.0,50.0,,,50.3,,,,25.0,63.46,47.75,0.0176,False,True,False
9437,HUDCO,2023-06-01,18.69,,32.32,,50.0,50.0,100.0,,48.4,,34.9,0.0,25.0,88.02,44.73,3.3265,False,True,False
9071,IBREALEST,2023-06-01,,,,,,,,,,,,,25.0,,25.0,,False,True,False
9302,ICICIBANK,2023-06-01,41.39,,44.56,,50.0,50.0,100.0,75.02,52.9,,44.0,73.27,25.0,62.56,56.25,0.4173,False,True,False
9448,ICICIGI,2023-06-01,,,,,50.0,49.9,,,56.8,,,,25.0,49.31,46.2,0.5191,False,True,False
9425,ICICIPRULI,2023-06-01,7.35,67.81,45.46,,50.0,49.5,100.0,0.0,55.55,50.26,33.0,0.0,25.0,43.67,40.58,0.4504,False,True,False
9236,IDBI,2023-06-01,80.36,,34.37,,50.0,50.0,60.0,86.64,50.05,,18.1,0.0,25.0,75.24,48.16,0.5245,False,True,False
9132,IDEA,2023-06-01,0.0,0.0,100.0,,,0.0,0.0,,49.45,0.0,0.0,0.0,25.0,38.24,19.34,0.158,False,True,False
9133,IDFC,2023-06-01,100.0,0.0,100.0,,50.0,50.0,100.0,,,50.09,0.0,52.51,25.0,,52.76,,False,True,False
9299,IDFCFIRSTB,2023-06-01,53.38,,100.0,,50.0,85.2,60.0,99.57,38.85,,12.9,11.65,25.0,100.0,57.87,-0.1131,False,True,False
9449,IEX,2023-06-01,69.14,31.97,45.84,,50.0,50.0,100.0,,45.7,50.11,100.0,30.76,25.0,40.5,53.25,0.1906,False,True,False
9070,IFBIND,2023-06-01,0.48,33.47,100.0,,50.0,50.0,80.0,,51.1,47.83,15.0,0.0,25.0,,41.17,,False,True,False
9322,IGL,2023-06-01,35.89,59.3,100.0,,50.0,50.0,100.0,5.48,50.95,50.15,78.0,14.24,25.0,66.12,52.7,-0.2,False,True,False
9474,IIFL,2023-06-01,45.11,,0.0,,50.0,49.5,100.0,73.94,53.2,,50.4,65.67,25.0,68.4,52.84,-0.0254,False,True,False
9406,INDHOTEL,2023-06-01,7.67,18.38,100.0,,50.0,50.0,60.0,86.13,41.35,72.38,8.0,84.26,25.0,83.77,52.84,1.0358,False,True,False
9374,INDIACEM,2023-06-01,0.0,5.28,89.86,,50.0,50.0,80.0,,49.45,50.52,6.0,82.43,25.0,63.02,45.96,0.7428,False,True,False
9485,INDIAMART,2023-06-01,0.0,31.03,100.0,,50.0,50.0,100.0,,51.9,50.34,80.0,33.1,25.0,61.53,52.74,-0.1496,False,True,False
9253,INDIANB,2023-06-01,31.07,,26.83,,50.0,50.0,100.0,91.54,47.3,,28.5,70.16,25.0,84.33,54.98,1.2348,False,True,False
9204,INDIGO,2023-06-01,0.0,30.09,100.0,,50.0,0.0,20.0,,63.35,0.0,0.0,0.0,25.0,64.19,29.39,0.8812,False,True,False
9120,INDIGOPNTS,2023-06-01,,,0.0,,50.0,49.8,,,50.7,,50.1,,25.0,47.08,38.95,-0.0435,False,True,False
9342,INDUSINDBK,2023-06-01,22.96,,30.68,,50.0,49.9,100.0,90.05,71.75,,30.2,21.42,25.0,70.05,51.09,-0.2,False,True,False
9297,INDUSTOWER,2023-06-01,13.91,100.0,95.15,,,51.9,100.0,,47.7,59.0,55.0,0.0,25.0,39.4,53.37,1.1864,False,True,False
9091,INFIBEAM,2023-06-01,,,,,,,,,,,,,25.0,,25.0,,False,True,False
9200,INFY,2023-06-01,69.21,34.72,98.31,,50.0,70.3,100.0,0.0,57.3,49.19,100.0,21.35,25.0,45.11,55.42,0.5087,False,True,False
9092,INGERRAND,2023-06-01,,,,,50.0,50.0,,,49.35,,,,25.0,,43.59,,False,True,False
9500,INTELLECT,2023-06-01,49.29,36.63,80.54,,50.0,48.4,100.0,,61.4,50.92,65.0,100.0,25.0,45.21,59.37,0.2775,False,True,False
